X,CH1,CH3,Start,Increment,
Sequence,Volt,Volt,-3.000000e+00,5.000000e-03
576,7.00e+00,6.40e+00,
577,6.80e+00,6.00e+00,
578,7.00e+00,6.00e+00,
579,6.80e+00,6.80e+00,
580,7.00e+00,6.40e+00,
581,6.80e+00,6.00e+00,
582,7.00e+00,6.40e+00,
583,6.80e+00,6.00e+00,
584,7.00e+00,6.80e+00,
585,6.80e+00,6.00e+00,
586,7.00e+00,6.40e+00,
587,6.80e+00,6.00e+00,
588,7.00e+00,6.40e+00,
589,6.80e+00,6.00e+00,
590,7.00e+00,6.40e+00,
591,6.80e+00,6.00e+00,
592,7.00e+00,6.40e+00,
593,6.80e+00,6.00e+00,
594,7.00e+00,6.40e+00,
595,6.80e+00,6.00e+00,
596,7.00e+00,6.40e+00,
597,6.80e+00,6.00e+00,
598,7.00e+00,6.00e+00,
599,6.80e+00,6.80e+00,
600,7.00e+00,6.40e+00,
601,6.80e+00,0.00e+00,
602,7.00e+00,0.00e+00,
603,6.80e+00,-4.00e-01,
604,7.00e+00,-4.00e-01,
605,6.80e+00,0.00e+00,
606,7.00e+00,0.00e+00,
607,6.80e+00,-4.00e-01,
608,7.00e+00,-4.00e-01,
609,6.80e+00,0.00e+00,
610,6.80e+00,-4.00e-01,
611,7.00e+00,0.00e+00,
612,7.00e+00,0.00e+00,
613,6.80e+00,-4.00e-01,
614,7.00e+00,-4.00e-01,
615,6.80e+00,0.00e+00,
616,7.00e+00,-4.00e-01,
617,6.80e+00,0.00e+00,
618,7.00e+00,0.00e+00,
619,6.80e+00,-4.00e-01,
620,7.00e+00,0.00e+00,
621,6.80e+00,-4.00e-01,
622,7.00e+00,0.00e+00,
623,6.80e+00,-4.00e-01,
624,6.80e+00,-4.00e-01,
625,7.00e+00,0.00e+00,
626,7.00e+00,-4.00e-01,
627,6.80e+00,0.00e+00,
628,7.00e+00,0.00e+00,
629,6.80e+00,-4.00e-01,
630,7.00e+00,-4.00e-01,
631,6.80e+00,0.00e+00,
632,7.00e+00,-4.00e-01,
633,-2.00e-01,6.00e+00,
634,0.00e+00,5.60e+00,
635,-2.00e-01,6.00e+00,
636,0.00e+00,5.60e+00,
637,-2.00e-01,6.00e+00,
638,-2.00e-01,6.00e+00,
639,0.00e+00,5.60e+00,
640,0.00e+00,5.60e+00,
641,-2.00e-01,6.40e+00,
642,0.00e+00,5.60e+00,
643,-2.00e-01,6.40e+00,
644,0.00e+00,6.40e+00,
645,-2.00e-01,6.00e+00,
646,-2.00e-01,6.40e+00,
647,0.00e+00,6.00e+00,
648,0.00e+00,6.40e+00,
649,-2.00e-01,6.00e+00,
