X,CH1,Start,Increment,
Sequence,Volt,-3.000000e+00,5.000000e-03
506,3.20e-03,
507,-6.40e-03,
508,2.40e-03,
509,-8.00e-04,
510,3.20e-03,
511,-4.80e-03,
512,1.60e-03,
513,-5.60e-03,
514,4.80e-03,
515,-1.60e-03,
516,1.60e-03,
517,-4.00e-03,
518,1.60e-03,
519,-4.00e-03,
520,-2.40e-03,
521,3.20e-03,
522,1.60e-03,
523,-8.00e-04,
524,1.60e-03,
525,-4.00e-03,
526,-4.00e-03,
527,4.00e-03,
528,5.60e-03,
529,1.60e-03,
530,3.20e-03,
531,9.60e-03,
532,6.40e-03,
533,4.00e-03,
534,7.20e-03,
535,2.40e-03,
536,8.00e-03,
537,0.00e+00,
538,6.40e-03,
539,4.00e-03,
540,6.40e-03,
541,8.00e-04,
542,6.40e-03,
543,3.20e-03,
544,5.60e-03,
545,1.60e-03,
546,6.40e-03,
547,-3.20e-03,
548,5.60e-03,
549,1.60e-03,
550,0.00e+00,
551,5.60e-03,
552,4.80e-03,
553,0.00e+00,
554,-8.00e-04,
555,4.80e-03,
556,4.80e-03,
557,-1.60e-03,
558,4.80e-03,
559,0.00e+00,
560,0.00e+00,
561,6.40e-03,
562,4.00e-03,
563,-4.80e-03,
564,8.00e-04,
565,4.00e-03,
566,-3.20e-03,
567,4.80e-03,
568,4.00e-03,
569,0.00e+00,
570,-2.40e-03,
571,4.80e-03,
572,3.20e-03,
573,-1.60e-03,
574,-4.00e-03,
575,3.20e-03,
576,-1.60e-03,
577,3.20e-03,
578,2.40e-03,
579,-1.60e-03,
580,2.40e-03,
581,-2.40e-03,
582,2.40e-03,
583,-1.60e-03,
584,4.00e-03,
585,-3.20e-03,
586,2.40e-03,
587,-5.60e-03,
588,5.60e-03,
589,-7.20e-03,
590,-8.00e-03,
591,-8.00e-04,
592,-2.40e-03,
593,-1.28e-02,
594,-1.68e-02,
595,-2.40e-03,
596,-2.40e-03,
597,-1.04e-02,
598,-1.60e-03,
599,-4.80e-03,
600,-8.00e-03,
601,-1.60e-03,
602,-1.60e-03,
603,-6.40e-03,
604,-8.00e-04,
605,-6.40e-03,
606,-8.00e-04,
607,-9.60e-03,
608,-8.00e-04,
609,-4.00e-03,
610,-6.40e-03,
611,0.00e+00,
612,-8.00e-04,
613,-4.80e-03,
614,-6.40e-03,
615,0.00e+00,
616,-8.80e-03,
617,0.00e+00,
618,0.00e+00,
619,-3.20e-03,
620,-3.20e-03,
621,8.00e-04,
622,8.00e-04,
623,-4.80e-03,
624,-3.20e-03,
625,8.00e-04,
626,0.00e+00,
627,-9.60e-03,
628,0.00e+00,
629,-3.20e-03,
630,-9.60e-03,
631,1.60e-03,
632,8.00e-04,
633,-4.00e-03,
634,-5.60e-03,
635,8.00e-04,
636,1.60e-03,
637,-5.60e-03,
638,-2.40e-03,
639,1.60e-03,
640,-4.00e-03,
641,8.00e-04,
642,8.00e-04,
643,-4.00e-03,
644,8.00e-04,
645,-4.00e-03,
646,8.00e-04,
647,-4.00e-03,
648,8.00e-04,
649,-2.40e-03,
650,-5.60e-03,
651,1.60e-03,
652,-3.20e-03,
653,1.60e-03,
654,-3.20e-03,
655,8.00e-04,
656,8.00e-04,
657,-6.40e-03,
658,8.00e-04,
659,-3.20e-03,
660,8.00e-04,
661,-5.60e-03,
662,8.00e-04,
663,-2.40e-03,
664,-2.40e-03,
665,1.60e-03,
666,-4.00e-03,
667,1.60e-03,
668,8.00e-04,
669,-1.60e-03,
670,1.60e-03,
671,-2.40e-03,
672,1.60e-03,
673,-3.20e-03,
674,-4.80e-03,
675,2.40e-03,
676,8.00e-04,
677,-4.80e-03,
678,1.60e-03,
679,-1.60e-03,
680,1.60e-03,
681,-3.20e-03,
682,-2.40e-03,
